client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
adf100dd8a5acdd0d7fc2139fab3d84d7e80578f61c4210632278a60bf7487c51a880ce606c3d847bd7641c2c8ff2c673249cc4dde61e80efadbd25bf70f88a3	common_voice_pl_20613605.mp3	78aefe6f8392abce3d1ecbc55e1f392dca9d5af6e4e3bd1e541b1fa336eeebea	I to jest to wspaniałe dzieło o którym mówiłaś?		1	2	twenties	male_masculine			pl	
e671cfc0d66aa504251758dcb68a80a4aadc574b3ca9fc04fe42846641872740c0b720d51224ac70c61dcd0e426d310b45eb1267ec8391703b7c5b8474a5a2c0	common_voice_pl_20613638.mp3	3bad3fd58962409d38a8609ebbc8e6b53a7d8e7a83d9d93102a6d3e14631801d	Przypomniał sobie, że jej koleżanki opowiadały mu o jej pretensjach aktorskich.		1	2					pl	
c73e9afb252e1853d28dd4866c1a7157c28036ffeb37ba8d5a724f3d1449a6b866e3311ba683db94527cc57d07947e1bce367de942a002d392043ee28ddacf30	common_voice_pl_20613688.mp3	9137f6c85869bc217e42192058c2db9eeddc178828c9a9693d0b4e3f6ef56275	— Tak, tak — tym dziwniejsza.		2	4	twenties	female_feminine			pl	
f916f2ad8b78d9abb7e2144bc5f6b83dfe4179e4552e6c13d5fa72fd2ace30c9fb6932a38340b7873e762592bdc0746bfcb16b791cab850b5d283c753d3084be	common_voice_pl_20613695.mp3	736c511d25d31518549d0dc10f7be222d85bacd83d3c5d263e9a347e93b58c0f	Nagłe jego przyjście na świat nie wywarło na nich głębszego wrażenia.		0	3					pl	
a73669a36170a906a916280a7fedc02c5668d4dd168d0c1b7610584f2f45d527f8386914697e3fb759479a02997e4a27c325e38db49dec7ed95cb84ccf6c1398	common_voice_pl_20613717.mp3	6199acdaf2661a953bd8885337bdd105d945ff6669b5d3da34b54d856f52dd4b	Całkowita prawda została mu przezna czona.		0	2					pl	
a73669a36170a906a916280a7fedc02c5668d4dd168d0c1b7610584f2f45d527f8386914697e3fb759479a02997e4a27c325e38db49dec7ed95cb84ccf6c1398	common_voice_pl_20613719.mp3	79294b69eb49f7a59a6a9c2bfc93cd3f669e6452b9c1194535dd6fee4a336e8f	Ona krzyknęła: — Jakie ładne suknie! — i podeszła do wystawy.		0	2					pl	
a73669a36170a906a916280a7fedc02c5668d4dd168d0c1b7610584f2f45d527f8386914697e3fb759479a02997e4a27c325e38db49dec7ed95cb84ccf6c1398	common_voice_pl_20613722.mp3	6382266203525b3dbe569d21349763188ddf4262ea4e0ebc54aee2e1bbcbc225	Dziecka nie wolno w żadnym razie zmuszać ani upoważniać do wykonywania jakiegokolwiek zawodu.		0	2					pl	
a73669a36170a906a916280a7fedc02c5668d4dd168d0c1b7610584f2f45d527f8386914697e3fb759479a02997e4a27c325e38db49dec7ed95cb84ccf6c1398	common_voice_pl_20613724.mp3	725e955343c7fc8a26c39af6ac68ca76599383a50e152fdd8eb9fb4523ea6e63	Dusza Fauna — to sen o śnie, sen posępny i niespokojny.		1	3					pl	
5879b92acf7497f8279a43df11bc1bf565f095a5239c35a0b517220359479c75b89f4082082b616c66f5b53e02e2b5672c21f8330f05ea246dd2ac2875a7e486	common_voice_pl_20613726.mp3	95fa4a249ab2788a7f13f2438f72d53a36729b00dc2d031d1e221896c839134c	Nie zbytkuj! — pogroził jej palcem na nosie kulawiec.		1	3					pl	
5879b92acf7497f8279a43df11bc1bf565f095a5239c35a0b517220359479c75b89f4082082b616c66f5b53e02e2b5672c21f8330f05ea246dd2ac2875a7e486	common_voice_pl_20613729.mp3	85e400037a218db49ed11c785d8026bb181f78984b25337c5c59b71251ae9594	Oj, jak śmieszna jest ta nadęta buzia!		1	2					pl	
b84c64304e06a7a009136d587f0e32a654ad2d25ecb7b908e25561140c8a3f929c127101d8d4234faa4828e5f55d2ab759bf05c6e2ef59bb3b2309c21326e2af	common_voice_pl_20613771.mp3	62a7ca5d9bd7a65e942dd1a7d3a0e6ccb50ab05444746f8dfc84cc3bbb95dd4f	— Tłumaczyłam ci już sto razy.		0	4					pl	
01abd57546a30a36e946d5993e166c55163924e586b98a0333950168c8cfeaaf891d7ba3e8e348ef6b336835d8d524a7051e1253f1db53742332fc3c0fa4d64f	common_voice_pl_20613786.mp3	86e38253df4c6a38f2fa95ed4267f7c16606a746c103efa2d46b196e4f81ec86	Ten zaś zmierzył Mariana od stóp do głów i zapytał.		1	2					pl	
56a664b7ecf214ce1859b3509e451dc8dce058d9b854d35ebb3e03eca6c3202428b47d30e820f838e8729e9cfb5499ee9362e840e39fdcd2fdfa26cfdc9c647f	common_voice_pl_20613850.mp3	9875b5ecc2d92eefda0190f1242d6c2241f493675775bdfd353c8414512da427	Może chce pani przejść się tamtędy?		0	2					pl	
be4b79bd70f6ff90787dce5fa3a30fcf7de01b0ddf61888d8671720f1d21e09e3ffba8ecbf66ca26a35b3ddf1925c070a6733ccb0cb43a9a232659fb8b63aabb	common_voice_pl_20613857.mp3	5c7b212c8a37167250ddce5b8f6cc7b3ec3c1d4d627616de268c2dbb2404f90e	I to ja mu to muszę powiedzieć.		0	2					pl	
4d58127b3945b0803970df683d44c75c78eb1aebd6f5fa54b8899c1b51330a2e371e7de39264807af871c07ee29b55ecf353e2a3088ce8cdc3b8450c7fd0be0e	common_voice_pl_20613880.mp3	75ce5913de474d2340c8eadec39c70cdceb36e178335087da4fc9548a1e3957a	Mam ochotę iść z jakimś gówniarzem na wodę sodową.		0	3					pl	
52f2d2a2973af85722903925edcd12636d55fd218d212eaf5841c37ca022d73e9c4894202d649fbb0be1b85239e8bcad9ffa084b098c0febf704fdc6b29c97ef	common_voice_pl_20613964.mp3	35da877141a25727068a214211ab97c86544c94f7dd0055141e5b72990d9d63a	— Czy jesteś silniejszy niż ci chłopcy, z którymi się bawisz? — Fredek jest słabszy.		1	3	twenties	male_masculine			pl	
d79d8abb006f5eef1d6c647698db7f894fef69adc0b2961bfc0a742092fe1b73fe3afd3435ac2ef4b3a1d76bdd76ec890995add59820eb6a798d8c3f5e9d7fd7	common_voice_pl_20614101.mp3	856ee71fd0c77fd67abcfe11dbff8d4eec8f554dda353fc6f09042dc45592233	To znowu zwyciężał Bóg.		1	2					pl	
d57e8479bf19224059be89a58124a95b445e59dcb3b783f618a2a5b42a5ab45cea4e44d0532bb5a040e99e09938c883f02a1c8d13020cca5635da1b79a18b387	common_voice_pl_20614135.mp3	a662a3d03be7259ecfc9fec4ebd1c64a4435dfc3c0756e2773a46cf933237b2b	Sami czujemy przecie, więc po co zaraz robić awantury?		0	2					pl	
fa06be73480861fe35c0bed56ae0ffd84dceba7263dcd57adba48d9f8d3cf2e45da8ca7dc2b0a4079bd31d26ecd3c2d6d1ecdb13e42033dcb28b0a36186528f9	common_voice_pl_20614163.mp3	8c1767c7fbb04226f2213d98838af913ba31ec80d378a6ab92ace593a718aafa	On powiada, że cię sprzątnie ze świata nożem lub trucizną.		1	2					pl	
52f2d2a2973af85722903925edcd12636d55fd218d212eaf5841c37ca022d73e9c4894202d649fbb0be1b85239e8bcad9ffa084b098c0febf704fdc6b29c97ef	common_voice_pl_20614189.mp3	9fc40921ba5dda49e1286355b60ffac6f73a4ea1f0b6392bbfb44b95db087cf1	Przepraszam, nie mogę tego teraz zrobić.		3	4	twenties	male_masculine			pl	
8fb6e7921428f548d30d43cc07caaa4e14dd6fd97c777d4041d502aa9e22294ca0a613c48a4865cce798e70c6ec523e5e0199175d736d823ff57058da68a44be	common_voice_pl_20614192.mp3	98dbdc67948c40955077b9013be843331a801329187c5c722b0b236b17f2ed7c	Już jest prawie jasno.		1	2					pl	
adf100dd8a5acdd0d7fc2139fab3d84d7e80578f61c4210632278a60bf7487c51a880ce606c3d847bd7641c2c8ff2c673249cc4dde61e80efadbd25bf70f88a3	common_voice_pl_20614226.mp3	8c1083e534287c99b301554a0a4c30afc4af04d294f9d5f8998d9726915b1267	Wyciągał ramiona, mruczał, prychał, wyginał kręgosłup jak łuk.		0	3	twenties	male_masculine			pl	
1382a2db9ca2b7aa050b17e25e346c423fcaf17ea5aa5274dee62a49db4217ef974720220105fd0386acdc7e6e94bb78b63f5d4ef4f8bbabab27d93206b563b6	common_voice_pl_20614228.mp3	a009ea8957d86d0133b9cd428fa1f6b9c6180286b5b6d447e3b6a53e32b10936	Gondola odbijała od brzegu.		0	4					pl	
52f2d2a2973af85722903925edcd12636d55fd218d212eaf5841c37ca022d73e9c4894202d649fbb0be1b85239e8bcad9ffa084b098c0febf704fdc6b29c97ef	common_voice_pl_20614276.mp3	8e8ee441317651d2a1640d01414c6f8545823d57bd79fd4c28676471eb8a278f	Podszedł do niej.		1	2	twenties	male_masculine			pl	
adf100dd8a5acdd0d7fc2139fab3d84d7e80578f61c4210632278a60bf7487c51a880ce606c3d847bd7641c2c8ff2c673249cc4dde61e80efadbd25bf70f88a3	common_voice_pl_20614282.mp3	76e92ef0880183ea32dfab04e04584d601eb0d6211fe5ba33817cb730cb85989	Pogoda była chyba jeszcze gorsza niż w dniu poprzednim.		0	2	twenties	male_masculine			pl	
a5b789ab185b7073b07a93e9d3d040fe1bafe2e1010cbc64b3130fa9da4209196fd3a4be05daab6387bb3e35059844c6e4c95853081a787357cbff321f014d70	common_voice_pl_20614298.mp3	a3f01299e0013127d74d064154e5cc26fc078c3d0620b6630e8e3245a419da07	Wieczorem wrzód pękł sam bez przecinania.		0	3					pl	
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_20614308.mp3	6da135512369c5fd6ebe68ac3d6f2dfaba1105166f037e625c10b28a1f942f91	Kłócą się starsze z młodszymi, chłopcy z dziewczynkami.		2	3	thirties	male_masculine			pl	
6254b049fcc3c3d0dcb48a3e7ef6d32121b348abeeb9672ff383c649f01de48c5a12878a09e61e9e594a156d5e6fd7ea7cbc8a7b787a210acc1a82799a045854	common_voice_pl_20614359.mp3	73ff2474984befb17fddb64263a4eb82f00cdc286e831a17e946090391138e38	Jak tylko spojrzę na dziecko, zaraz wiem, co ono warte.		1	2	thirties	male_masculine			pl	
fa06be73480861fe35c0bed56ae0ffd84dceba7263dcd57adba48d9f8d3cf2e45da8ca7dc2b0a4079bd31d26ecd3c2d6d1ecdb13e42033dcb28b0a36186528f9	common_voice_pl_20614375.mp3	ac3e24dc901bd95ebf92ca87775315ebdd77e8dbbf47f8c52de727226bde282c	— Ciągle się myj i myj! — krzyczy ze złością.		1	3					pl	
a99559958702ed0b9872625088efbd80dea0c0e4364a4cb7f12045d8715518d4ccb609db6482706849d5e183238fb6d2ca4e8fc35810e7052cd44df3eacba514	common_voice_pl_20614386.mp3	a0ccd1ea65998026e0d243c367771b4828c1c95081e46591d7b1c195ab903b06	Jedynie łatwość kombinacji znanych elementów daje niedoświadczonemu pijakowi to złudzenie.		1	2	twenties	male_masculine			pl	
3325fa35987e949d0c660e2878590f701e4c1ce4c32e29073e3736f82bf0d8fb0214f55954c2c075b49c7ae54ce36cbd650337ac24586306f886dd20e623a01d	common_voice_pl_20614401.mp3	aa239a8f15d0e60007e9da29a527f67e2f6075eedd85c4aaf016928c952ac2f8	I śpiewać się nie wstydzi, i pierwsza powiedziała, że będzie tańczyła.		1	2					pl	
1e785bb5744f0ceab9bc0d25509b2621f0bcd39ec80399e26c57a0a18fc09199c6a7e1a144f9fbc998d56166d968ee8b3229ccf9893302a904abc4ba2c1f95dc	common_voice_pl_20614405.mp3	8818830512154d458c906558112483382890d673fb9444ad199bdd3425bca20e	Jestem podobny do mokrej szmaty, do psów po deszczu.		1	2					pl	
8b0d67bbe9e6e41a192f4942784edb0bfc0681177210e270848914034ab7a095fea9395b30998dbbf897d6ecbba3cddbc6221ed11934198346a86d23f6e04357	common_voice_pl_20614416.mp3	94713f272cb83bb2e9e4373dace6f13fa7584ffddf049b8e74c27f11e0d5705c	W kraju, gdzie nie było Ewy, duch unosił się nad wodami i niepokojem.		1	2					pl	
52f2d2a2973af85722903925edcd12636d55fd218d212eaf5841c37ca022d73e9c4894202d649fbb0be1b85239e8bcad9ffa084b098c0febf704fdc6b29c97ef	common_voice_pl_20614441.mp3	9c736289eefe2fa825ab8f649f1656d5c44f152bdad51f13e706d9dc535898f0	Czeka, kiedy zaczną znów rozpytywać, kim jest i skąd przybył.		2	3	twenties	male_masculine			pl	
52f2d2a2973af85722903925edcd12636d55fd218d212eaf5841c37ca022d73e9c4894202d649fbb0be1b85239e8bcad9ffa084b098c0febf704fdc6b29c97ef	common_voice_pl_20614442.mp3	9b83c535eeb71a5f40e9e187e72ae626001b531c19c80e35b31f412094b69364	Ze jesteś taki, jak ja chcę.		1	3	twenties	male_masculine			pl	
8b0d67bbe9e6e41a192f4942784edb0bfc0681177210e270848914034ab7a095fea9395b30998dbbf897d6ecbba3cddbc6221ed11934198346a86d23f6e04357	common_voice_pl_20614464.mp3	980d017faa5886a30f3f4b32619e0e3e37393889b8eb75d034258319ded38786	— Spij, smarkaczu! Zobaczył, że zasypia.		0	2					pl	
52f2d2a2973af85722903925edcd12636d55fd218d212eaf5841c37ca022d73e9c4894202d649fbb0be1b85239e8bcad9ffa084b098c0febf704fdc6b29c97ef	common_voice_pl_20614468.mp3	8e484e2a672873e1b9de4517ab081345928c864a7921f5f45e7f387927486d14	Za drzwiami matka krzyczaia.		2	3	twenties	male_masculine			pl	
13f243d776d54666973d9496ad8c58c981623497c932700d9d29952e27eced7442c422ab04bc75cfe8ffb8898d0ea544ce8e3d33f9e7df63ecbe3f8ec61798b1	common_voice_pl_20614471.mp3	af740840da3a020d88897c95a137f628449aaf8671a8886e8635243db8154ae5	Nikt nic nie rozumiał, każdy czekał jutra.		0	2					pl	
a99559958702ed0b9872625088efbd80dea0c0e4364a4cb7f12045d8715518d4ccb609db6482706849d5e183238fb6d2ca4e8fc35810e7052cd44df3eacba514	common_voice_pl_20614488.mp3	a1284400124f518ca4eb20351918a195d14f50a93225dfe4d5dca92f827dade5	Będzie nam dobrze z sobą.		1	3	twenties	male_masculine			pl	
6254b049fcc3c3d0dcb48a3e7ef6d32121b348abeeb9672ff383c649f01de48c5a12878a09e61e9e594a156d5e6fd7ea7cbc8a7b787a210acc1a82799a045854	common_voice_pl_20614495.mp3	633f4c9659a3de1c45d348216570d7f3402cbea820d4b375ad4f8a3421d50fd3	Zdejmuje mokrą sukienkę i kładzie do miednicy.		1	2	thirties	male_masculine			pl	
a6c300a83b7d6a30ff957380309922545c6aa69c094f4a43f8e9af3b3665d3e36341a94806e6156ccaa737a85dc7d98a17165a3b53606e4cf9206f6690d56318	common_voice_pl_20614606.mp3	8bf49f1b8ceda0a2b98f29310539bf6a0ef8ee12f14bd256836e495488ab69a2	Podlasiak nachylił się ku niej.		1	2					pl	
3325fa35987e949d0c660e2878590f701e4c1ce4c32e29073e3736f82bf0d8fb0214f55954c2c075b49c7ae54ce36cbd650337ac24586306f886dd20e623a01d	common_voice_pl_20614633.mp3	a78685efd7fbab6e598cecb478ecc9c639588720fcf156965b0054935f8df2f2	Stasiek chodził na demonstracje, ale wracał.		1	2					pl	
18d57ccdc42b40d9d0c435cdb155f9fdb395ba71b7d2b8aef267ae8fce00f6d2ac507c5086a6b20da3e4cc6a098c23e7d127a4f33151ac000c1cc2bce66891d6	common_voice_pl_20614652.mp3	bcfad29719a27ea7bf2a28184c2413db8cde519e819daf0d99df9a98703a657f	Albo w usta, albo tak cię przyciśnie, że żebra bolą.		1	2					pl	
d52583942bbfdf3cb0c3662fed89cf07ffb4bb68920a16a6d0fe4e73c923c14eef67292ac2fb4589fae134b0efb6cfa98deeea26454ffd98a28f190de2117ba6	common_voice_pl_20614676.mp3	28ea6f239752ea80870621d97a190afb5a6148ce387beb5a8b2edc455f38d0da	Oczy te bezwiednie stroniły od przepychu zdziwienia, jak od niedostępnych bram zamkniętego pałacu.		0	3	twenties	male_masculine			pl	
48111c7f9462aba0e63fdc8bae013309245c77fab0307c4ab3e719ffbbf6064a454c66aed17a6b67faaad39509372a8d0d2b7bf7681d492a8166d9f75898f9cf	common_voice_pl_20614716.mp3	bd2f5851e2f885b8638b24ea5f10fc3415609f76e4a59c794546043159847347	Przyszło pół roty wojska, otoczyło dwór i zabudowania i zrewidowano wszystko.		0	2					pl	
d52583942bbfdf3cb0c3662fed89cf07ffb4bb68920a16a6d0fe4e73c923c14eef67292ac2fb4589fae134b0efb6cfa98deeea26454ffd98a28f190de2117ba6	common_voice_pl_20614725.mp3	2b03f719b3929d66f74cc6643a9466aa2bf02591bfa5a5831ca6d1b82cb3b594	Kulawiec zawczasu nachylił się ku dziwożonie.		1	3	twenties	male_masculine			pl	
d57e8479bf19224059be89a58124a95b445e59dcb3b783f618a2a5b42a5ab45cea4e44d0532bb5a040e99e09938c883f02a1c8d13020cca5635da1b79a18b387	common_voice_pl_20614733.mp3	8f50212944ea5d50345d78d31a2f9ae2bd0e92fb5d83e560afd4cf29d7ebc8ef	Mary słuchała jak zahipnotyzowana.		1	4					pl	
d52583942bbfdf3cb0c3662fed89cf07ffb4bb68920a16a6d0fe4e73c923c14eef67292ac2fb4589fae134b0efb6cfa98deeea26454ffd98a28f190de2117ba6	common_voice_pl_20614759.mp3	a559cc6877f637b469d3d7376918e82a148939decafabcd8a7c0b67df25d84dc	Toccata C-dur poszła niespodzie wanie łatwo; całuję codziennie adagio na dobranoc.		0	2	twenties	male_masculine			pl	
a76de026fb20ab47c8ca5107b39033f8e983f7df8d91e23bb0eb79b9fb9eca1fe9868670e4ce0b0ab8a0f1ce6eff136d782255f560f4d9a743157905fee87392	common_voice_pl_20614779.mp3	c7b8da7bcf9fc2d0175a872d411cf179d2cc4bb403fb279c8de47cffcac86463	Mała jest biedna i potwornie ambitna.		0	2					pl	
a76de026fb20ab47c8ca5107b39033f8e983f7df8d91e23bb0eb79b9fb9eca1fe9868670e4ce0b0ab8a0f1ce6eff136d782255f560f4d9a743157905fee87392	common_voice_pl_20614782.mp3	c98ab670c0cfbfa4d5bccc4efae8d194ddebf19be3c7f7988f79f997b47c777c	Wiatr wieje między twoimi włosami, jak między gałęźmi nadmorskich krzaków.		1	2					pl	
a76de026fb20ab47c8ca5107b39033f8e983f7df8d91e23bb0eb79b9fb9eca1fe9868670e4ce0b0ab8a0f1ce6eff136d782255f560f4d9a743157905fee87392	common_voice_pl_20614783.mp3	24c05eb82bf0d2364abe7898a93ac90e849f342a638f29dbd65bff0b4480bdd3	Rousseau wzywał: powróćmy do natury!		1	2					pl	
e4a3eeac5ed8ca287397e0ea66316c68e482c41c75141ff992ff11fbb2b0075e0f2bbf1cdd46cf46c1c86f191e9b155841eaf7eef5e3aaf01b03c60bfd482518	common_voice_pl_20614793.mp3	c913eec0962c77ee4ab8575438bcac0741b7ef8991a1475781f4871505c1ce89	Zapadanie się miękkie.		1	2	twenties	male_masculine			pl	
3325fa35987e949d0c660e2878590f701e4c1ce4c32e29073e3736f82bf0d8fb0214f55954c2c075b49c7ae54ce36cbd650337ac24586306f886dd20e623a01d	common_voice_pl_20614806.mp3	8eda87a5940b0d23f8c29223a224112ed00208d91be5f1b0e9e95576246f30a8	— To nasza wspólna, święta tajemnica.		1	3					pl	
f7d26f8469642d223b6223343428a70f5dc22bd7168115bc1ff0f080cdf2e01a3a938cdba1c0ba3667e45a26b97365da3da6ed3d40142cdb5292d5f50f1a5332	common_voice_pl_20614811.mp3	b41ea54474673f225e70173ae738b4ec4890fdefe4e81f6ca2957c7013d57b26	— Czy tylko nie bujasz?		0	3					pl	
8fbd680450bebd0bfae0c66f0693a2febd64db4608fdbc2187091a4954865d47c8e29567762187df6f529ba0a7cfc4cb754796802cc7afceef8c7318aae25d2c	common_voice_pl_20614857.mp3	b249390ebf8ff5374158ff301cbb8eb01b1da6923dcb5c3e5501bd1d941ffcab	Szukali innej planety		0	2					pl	
8fbd680450bebd0bfae0c66f0693a2febd64db4608fdbc2187091a4954865d47c8e29567762187df6f529ba0a7cfc4cb754796802cc7afceef8c7318aae25d2c	common_voice_pl_20614862.mp3	bcb8f75a9e6c63f28f4962c05ad98a68186dc24a42f565e64371cdf709e6c798	Słyszę i nic nie rozu miem.		0	2					pl	
7c885e1a0878cd0257a96d1893d60243123be7c5e6311829bdacb52f81b2ff1b7f7656a1b183c45bdcbb7691170c915ef1cf5dab75a8617e901a57ef649a3689	common_voice_pl_20614877.mp3	c2f4bbefdb01766239c57ea23feb8c9ba047a6619d5f2708e9be5df04fa0d7c0	Cała skala uczuć, od najsubtelniejszych do najpotworniejszych, ale jakże dziko spotęgowana.		0	3					pl	
5107702118f8621e3100df4a1b3535543800773d1e8cfa14ca91fef5ab473eb84a217a33adaa33e9feab2a6dd1b791e922f38f9e826bf52804afdb2bb3c303e4	common_voice_pl_20614890.mp3	a0851a3e144352563d70383450807a57c060cb86712b1221b9c4f9e2f2eb59a9	Pogląd na istoty żywe: witalizm z pewnymi zastrze żeniami.		0	3					pl	
0a0b0e1531e4632906065de31e920ca9014f3aad88b8d714be364a36ae24c7a4ec3fd2f4fbcae9a7b17ab31ec1da81167acb3c002c7b544fc1db9e69e9892174	common_voice_pl_20614900.mp3	c41701858c302441b2115b9bcd1cef6ecd94aac314a61ce50edeb08fc264d4aa	Wszystkie te środki wypróbował autor osobiście ze znakomitym skutkiem.		2	3					pl	
0a0b0e1531e4632906065de31e920ca9014f3aad88b8d714be364a36ae24c7a4ec3fd2f4fbcae9a7b17ab31ec1da81167acb3c002c7b544fc1db9e69e9892174	common_voice_pl_20614901.mp3	aaa5ebcfcdd5a013d8bf049bc2d85fdd037a3eb616ecf5e031b613f1e99bf0b7	Krzyczała, płakała, nie dawała się uczesać.		0	2					pl	
f7d26f8469642d223b6223343428a70f5dc22bd7168115bc1ff0f080cdf2e01a3a938cdba1c0ba3667e45a26b97365da3da6ed3d40142cdb5292d5f50f1a5332	common_voice_pl_20614930.mp3	c586b9ce03c2743f9404e04dfe6bd530790157e5b42b11409f8920afbfda29a3	Te rozmowy, urwane w środku.		0	2					pl	
f7d26f8469642d223b6223343428a70f5dc22bd7168115bc1ff0f080cdf2e01a3a938cdba1c0ba3667e45a26b97365da3da6ed3d40142cdb5292d5f50f1a5332	common_voice_pl_20614933.mp3	91d6b20d4688f45f6794cbbd13ceb22f4e25851b4b8ad7b028bd0d2c095e21f8	— Pójdźmy już.		1	2					pl	
0a98a0c84dff320f6526c96661e640032c65886eff87bdaeb8cf07acc3a8d8551d47bf3c0455ed94ac14152e69bf60307dd1381addd33a8772b94abf6159cfdc	common_voice_pl_20614938.mp3	748d5add57d66ca5fb227a0a0e6803fa32a41319c4bb04495c94e7bc387df20e	— Może byś do szkoły nie poszedł?		0	2					pl	
0a98a0c84dff320f6526c96661e640032c65886eff87bdaeb8cf07acc3a8d8551d47bf3c0455ed94ac14152e69bf60307dd1381addd33a8772b94abf6159cfdc	common_voice_pl_20614940.mp3	aed2a3f7db22d7979fb10b580b3ee42a5f9bd7232b72bb12c8e841d92f4b8294	Bona lubi wychodzić, wtedy przychodzi tutaj Marta.		0	2					pl	
0a98a0c84dff320f6526c96661e640032c65886eff87bdaeb8cf07acc3a8d8551d47bf3c0455ed94ac14152e69bf60307dd1381addd33a8772b94abf6159cfdc	common_voice_pl_20614941.mp3	b6bd0548c24ee6fb479619989d13ebf6ce46ed1f7c744cde70bfb5ba0decf041	Pewno, że takie rzeczy tylko na osobności się gada — stwierdził z nagłym przekonaniem jednoręki.		0	2					pl	
0a98a0c84dff320f6526c96661e640032c65886eff87bdaeb8cf07acc3a8d8551d47bf3c0455ed94ac14152e69bf60307dd1381addd33a8772b94abf6159cfdc	common_voice_pl_20614943.mp3	c3a7a111d617adbd3ad2a9547fc7f661d8e2707ea8b077b79d3456cc321e1fc5	— Jestem i nie jestem.		0	3					pl	
0a98a0c84dff320f6526c96661e640032c65886eff87bdaeb8cf07acc3a8d8551d47bf3c0455ed94ac14152e69bf60307dd1381addd33a8772b94abf6159cfdc	common_voice_pl_20614945.mp3	cf6de1ca1a4487dbca823a67cd801d84ff02520dc107bcf3023ab868be0f0365	— Pamiątka rodzinna — objaśniał zadowolony z pochwał właściciel.		0	4					pl	
f7d8a3a77235e6fce612658c72817e37b85169f5cc4f6e62190c0ce0c48f26694fd66b290d05435deeac9bcdbac9bdce723f09ce25328f30e3e76e514c9df3da	common_voice_pl_20614949.mp3	bc04148807717c77919c089e11570994b05525cffc0c196742d55e278554e012	Zaludnili więc sam widok lasu, jakby w celu uzupełnienia i ożywienia nieprzynależnego nikomu obrazu.		0	2					pl	
f7d8a3a77235e6fce612658c72817e37b85169f5cc4f6e62190c0ce0c48f26694fd66b290d05435deeac9bcdbac9bdce723f09ce25328f30e3e76e514c9df3da	common_voice_pl_20614950.mp3	912db65396247eb9a57b469b86e9626b83a140dcac27fa82370c6b6de93065c7	Jeden z lepszych thrillerów jakie widziałem.		1	3					pl	
f7d8a3a77235e6fce612658c72817e37b85169f5cc4f6e62190c0ce0c48f26694fd66b290d05435deeac9bcdbac9bdce723f09ce25328f30e3e76e514c9df3da	common_voice_pl_20614951.mp3	c7b8da7bcf9fc2d0175a872d411cf179d2cc4bb403fb279c8de47cffcac86463	Mała jest biedna i potwornie ambitna.		0	2					pl	
f7d8a3a77235e6fce612658c72817e37b85169f5cc4f6e62190c0ce0c48f26694fd66b290d05435deeac9bcdbac9bdce723f09ce25328f30e3e76e514c9df3da	common_voice_pl_20614955.mp3	c6d81c637530417d83aab0087d51b8b6efd8cb54ee49c793d7a19effb7cfdacb	Tymczasem Adam wypróbował wszystkie pozy, opisane od czasów starokreteńskich do Magnusa Hirschfelda.		1	2					pl	
ec46d30e3b9a4f1ef2d38267621a545e86da73b5f60ff808c623de706498c446659fda8a80affdaa887d2439a450ed0b3c01164101db6aa6b1f7f543b758c174	common_voice_pl_20614963.mp3	7a76583835ba43a6f2aeaea4de54087aaeef328b4e6cb02efb59e761c630fe6e	Koleje, kopalnie, tartaki i przedsiębiorstwa okrętowe.		1	3					pl	
e4a3eeac5ed8ca287397e0ea66316c68e482c41c75141ff992ff11fbb2b0075e0f2bbf1cdd46cf46c1c86f191e9b155841eaf7eef5e3aaf01b03c60bfd482518	common_voice_pl_20614966.mp3	ccf3daed361fc60263776b0aea184ae02e944df02ee7f556bdb23bac9c60745e	Rzec można, iż zanieistnieli w sobie.		1	2	twenties	male_masculine			pl	
ec46d30e3b9a4f1ef2d38267621a545e86da73b5f60ff808c623de706498c446659fda8a80affdaa887d2439a450ed0b3c01164101db6aa6b1f7f543b758c174	common_voice_pl_20614974.mp3	cd94fc085294ef384d826631a89a74db2da26a5c6d2e11f4f8ed314f119956d3	Taki miły — podobny do doktora.		2	3					pl	
2ea18a1764f99850975f1f8061a67311aa9ae3d5ae923454b29549be5a4f7ab53eef12fab8695b7afc41fdc10b9b8715fed4101918276bb6c83f4e76facc4f40	common_voice_pl_20614978.mp3	cdd6a63bdf82e3e7665f836124b93a7146afce6f9285331b9699b9d4cf78f458	Muszę zawiązać listy w ceratę.		1	2					pl	
a2c69f391177856ee5ca6bdfc4941d3e35e5da3e7c29293724cbc5f2ce1efb08e30e88695ee6201304be6d632409d6ff27b03d00edeb821d92f114e8211f94d4	common_voice_pl_20614983.mp3	bb35a7d027eac71b58074b5ca2629380b45b65a847b23c90d5831837abf37f94	To najpiękniejsza rzecz w całych Włoszech		1	2	twenties	male_masculine			pl	
f7d26f8469642d223b6223343428a70f5dc22bd7168115bc1ff0f080cdf2e01a3a938cdba1c0ba3667e45a26b97365da3da6ed3d40142cdb5292d5f50f1a5332	common_voice_pl_20614984.mp3	bf78b68a767337fac68dc3dd3babccc64324e5e47933a84b56716b40fb9befa7	Wszyscy razem udali się do izby opata.		0	2					pl	
